phone_ts_ms	host_ts_ms	offset_ms
1781820454541	1781820454077	-464
1781820454572	1781820454108	-464
1781820454598	1781820454135	-463
1781820454631	1781820454168	-463
1781820454664	1781820454204	-460
1781820454697	1781820454232	-465
1781820454730	1781820454265	-465
1781820454763	1781820454298	-465
1781820454796	1781820454334	-462
1781820454829	1781820454365	-464
1781820454862	1781820454397	-465
1781820454895	1781820454433	-462
1781820454928	1781820454463	-465
1781820454961	1781820454497	-464
1781820454994	1781820454529	-465
1781820455030	1781820454565	-465
1781820455060	1781820454597	-463
1781820455093	1781820454629	-464
1781820455126	1781820454662	-464
1781820455159	1781820454695	-464
1781820455194	1781820454731	-463
1781820455225	1781820454763	-462
1781820455258	1781820454794	-464
1781820455293	1781820454829	-464
1781820455326	1781820454865	-461
1781820455358	1781820454893	-465
1781820455393	1781820454929	-464
1781820455423	1781820454958	-465
1781820455457	1781820454993	-464
1781820455490	1781820455027	-463
1781820455524	1781820455062	-462
1781820455555	1781820455091	-464
1781820455591	1781820455128	-463
1781820455625	1781820455161	-464
1781820455656	1781820455191	-465
1781820455688	1781820455224	-464
1781820455729	1781820455264	-465
1781820455758	1781820455294	-464
1781820455789	1781820455324	-465
1781820455823	1781820455358	-465
1781820455857	1781820455393	-464
1781820455890	1781820455426	-464
1781820455922	1781820455458	-464
1781820455959	1781820455494	-465
1781820455989	1781820455524	-465
1781820456022	1781820455559	-463
1781820456056	1781820455591	-465
1781820456090	1781820455626	-464
1781820456127	1781820455665	-462
1781820456156	1781820455692	-464
1781820456192	1781820455728	-464
1781820456223	1781820455761	-462
1781820456258	1781820455795	-463
1781820456289	1781820455827	-462
1781820456314	1781820455850	-464
1781820456355	1781820455890	-465
1781820456389	1781820455924	-465
1781820456423	1781820455958	-465
1781820456457	1781820455993	-464
1781820456486	1781820456022	-464
1781820456512	1781820456047	-465
1781820456545	1781820456080	-465
1781820456578	1781820456113	-465
1781820456612	1781820456147	-465
1781820456644	1781820456179	-465
1781820456678	1781820456213	-465
1781820456710	1781820456245	-465
1781820456743	1781820456290	-453
1781820456776	1781820456311	-465
1781820456818	1781820456353	-465
1781820456842	1781820456377	-465
1781820456875	1781820456411	-464
1781820456908	1781820456444	-464
1781820456941	1781820456476	-465
1781820456978	1781820456513	-465
1781820457007	1781820456542	-465
1781820457040	1781820456577	-463
1781820457076	1781820456611	-465
1781820457108	1781820456644	-464
1781820457139	1781820456674	-465
1781820457172	1781820456707	-465
1781820457206	1781820456743	-463
1781820457238	1781820456774	-464
1781820457274	1781820456810	-464
1781820457304	1781820456842	-462
1781820457339	1781820456874	-465
1781820457370	1781820456906	-464
1781820457403	1781820456939	-464
1781820457443	1781820456979	-464
1781820457473	1781820457010	-463
1781820457503	1781820457041	-462
1781820457537	1781820457074	-463
1781820457570	1781820457108	-462
1781820457602	1781820457138	-464
1781820457639	1781820457176	-463
1781820457670	1781820457207	-463
1781820457703	1781820457240	-463
1781820457737	1781820457275	-462
1781820457766	1781820457302	-464
1781820457811	1781820457347	-464
1781820457838	1781820457375	-463
1781820457870	1781820457406	-464
1781820457903	1781820457440	-463
1781820457940	1781820457477	-463
1781820457970	1781820457508	-462
1781820458007	1781820457547	-460
1781820458037	1781820457573	-464
1781820458070	1781820457606	-464
1781820458105	1781820457640	-465
1781820458138	1781820457673	-465
1781820458173	1781820457710	-463
1781820458205	1781820457740	-465
1781820458239	1781820457777	-462
1781820458269	1781820457804	-465
1781820458294	1781820457830	-464
1781820458327	1781820457871	-456
1781820458370	1781820457907	-463
1781820458393	1781820457929	-464
1781820458426	1781820457962	-464
1781820458459	1781820457994	-465
1781820458492	1781820458027	-465
1781820458525	1781820458061	-464
1781820458558	1781820458094	-464
1781820458602	1781820458140	-462
1781820458624	1781820458159	-465
1781820458660	1781820458199	-461
1781820458690	1781820458225	-465
1781820458724	1781820458259	-465
1781820458756	1781820458291	-465
1781820458789	1781820458325	-464
1781820458823	1781820458359	-464
1781820458855	1781820458391	-464
1781820458888	1781820458424	-464
1781820458921	1781820458456	-465
1781820458956	1781820458491	-465
1781820458987	1781820458522	-465
1781820459023	1781820458558	-465
1781820459053	1781820458588	-465
1781820459087	1781820458622	-465
1781820459119	1781820458654	-465
1781820459155	1781820458690	-465
1781820459186	1781820458721	-465
1781820459219	1781820458754	-465
1781820459252	1781820458788	-464
1781820459285	1781820458820	-465
1781820459319	1781820458854	-465
1781820459351	1781820458888	-463
1781820459384	1781820458919	-465
1781820459418	1781820458954	-464
1781820459455	1781820458990	-465
1781820459483	1781820459019	-464
1781820459518	1781820459054	-464
1781820459553	1781820459090	-463
1781820459583	1781820459119	-464
1781820459619	1781820459155	-464
1781820459653	1781820459192	-461
1781820459686	1781820459221	-465
1781820459721	1781820459256	-465
1781820459749	1781820459285	-464
1781820459784	1781820459320	-464
1781820459818	1781820459353	-465
1781820459851	1781820459387	-464
1781820459885	1781820459421	-464
1781820459923	1781820459459	-464
1781820459950	1781820459485	-465
1781820459984	1781820459521	-463
1781820460016	1781820459560	-456
1781820460051	1781820459587	-464
1781820460085	1781820459621	-464
1781820460118	1781820459654	-464
1781820460142	1781820459686	-456
1781820460182	1781820459718	-464
1781820460208	1781820459744	-464
1781820460241	1781820459777	-464
1781820460274	1781820459810	-464
1781820460307	1781820459843	-464
1781820460340	1781820459876	-464
1781820460373	1781820459910	-463
1781820460406	1781820459943	-463
1781820460439	1781820459976	-463
1781820460472	1781820460008	-464
1781820460506	1781820460042	-464
1781820460538	1781820460074	-464
1781820460571	1781820460108	-463
1781820460604	1781820460140	-464
1781820460637	1781820460176	-461
1781820460670	1781820460206	-464
1781820460705	1781820460241	-464
1781820460738	1781820460274	-464
1781820460771	1781820460306	-465
1781820460802	1781820460346	-456
1781820460835	1781820460373	-462
1781820460868	1781820460404	-464
1781820460905	1781820460440	-465
1781820460934	1781820460469	-465
1781820460967	1781820460503	-464
1781820461003	1781820460538	-465
1781820461035	1781820460570	-465
1781820461066	1781820460602	-464
1781820461099	1781820460635	-464
1781820461134	1781820460669	-465
1781820461167	1781820460703	-464
1781820461200	1781820460737	-463
1781820461234	1781820460771	-463
1781820461264	1781820460800	-464
1781820461299	1781820460836	-463
1781820461331	1781820460868	-463
1781820461367	1781820460905	-462
1781820461400	1781820460940	-460
1781820461433	1781820460970	-463
1781820461465	1781820461001	-464
1781820461499	1781820461034	-465
1781820461531	1781820461066	-465
1781820461567	1781820461103	-464
1781820461600	1781820461137	-463
1781820461632	1781820461167	-465
1781820461664	1781820461200	-464
1781820461699	1781820461236	-463
1781820461735	1781820461270	-465
1781820461768	1781820461303	-465
1781820461797	1781820461333	-464
1781820461832	1781820461368	-464
1781820461864	1781820461400	-464
1781820461898	1781820461436	-462
1781820461931	1781820461468	-463
1781820461965	1781820461501	-464
1781820461990	1781820461528	-462
1781820462023	1781820461573	-450
1781820462056	1781820461599	-457
1781820462089	1781820461625	-464
1781820462122	1781820461658	-464
1781820462155	1781820461691	-464
1781820462188	1781820461724	-464
1781820462221	1781820461757	-464
1781820462254	1781820461790	-464
1781820462287	1781820461823	-464
1781820462320	1781820461856	-464
1781820462353	1781820461889	-464
1781820462386	1781820461922	-464
1781820462420	1781820461956	-464
1781820462452	1781820461987	-465
1781820462485	1781820462021	-464
1781820462518	1781820462056	-462
1781820462551	1781820462086	-465
1781820462584	1781820462119	-465
1781820462617	1781820462153	-464
1781820462663	1781820462198	-465
1781820462683	1781820462218	-465
1781820462725	1781820462260	-465
1781820462753	1781820462289	-464
1781820462787	1781820462323	-464
1781820462824	1781820462360	-464
1781820462855	1781820462392	-463
1781820462883	1781820462418	-465
1781820462916	1781820462454	-462
1781820462948	1781820462484	-464
1781820462982	1781820462525	-457
1781820463014	1781820462550	-464
1781820463047	1781820462584	-463
1781820495313	1781820494848	-465
1781820495347	1781820494883	-464
1781820495378	1781820494913	-465
1781820495416	1781820494953	-463
1781820495451	1781820494987	-464
1781820495484	1781820495019	-465
1781820495518	1781820495053	-465
1781820495552	1781820495087	-465
1781820495584	1781820495121	-463
1781820495609	1781820495147	-462
1781820495642	1781820495177	-465
1781820495675	1781820495210	-465
1781820495708	1781820495255	-453
1781820495741	1781820495276	-465
1781820495774	1781820495310	-464
1781820495807	1781820495342	-465
1781820495840	1781820495375	-465
1781820495873	1781820495408	-465
1781820495906	1781820495441	-465
1781820495939	1781820495474	-465
1781820495972	1781820495507	-465
1781820496005	1781820495540	-465
1781820496038	1781820495574	-464
1781820496071	1781820495606	-465
1781820496104	1781820495639	-465
1781820496137	1781820495672	-465
1781820496170	1781820495706	-464
1781820496203	1781820495739	-464
1781820496236	1781820495771	-465
1781820496269	1781820495804	-465
1781820496302	1781820495837	-465
1781820496335	1781820495869	-466
1781820496369	1781820495903	-466
1781820496401	1781820495936	-465
1781820496434	1781820495969	-465
1781820496469	1781820496004	-465
1781820496500	1781820496036	-464
1781820496534	1781820496069	-465
1781820496566	1781820496101	-465
1781820496601	1781820496136	-465
1781820496635	1781820496171	-464
1781820496667	1781820496205	-462
1781820496699	1781820496235	-464
1781820496736	1781820496272	-464
1781820496766	1781820496300	-466
1781820496800	1781820496335	-465
1781820496833	1781820496368	-465
1781820496866	1781820496402	-464
1781820496902	1781820496439	-463
1781820496933	1781820496468	-465
1781820496965	1781820496501	-464
1781820497000	1781820496538	-462
1781820497031	1781820496566	-465
1781820497066	1781820496603	-463
1781820497099	1781820496634	-465
1781820497131	1781820496669	-462
1781820497165	1781820496702	-463
1781820497199	1781820496735	-464
1781820497233	1781820496767	-466
1781820497267	1781820496802	-465
1781820497300	1781820496835	-465
1781820497334	1781820496873	-461
1781820497366	1781820496903	-463
1781820497398	1781820496935	-463
1781820497435	1781820496975	-460
1781820497466	1781820497001	-465
1781820497511	1781820497049	-462
1781820497523	1781820497061	-462
1781820497556	1781820497092	-464
1781820497589	1781820497123	-466
1781820497623	1781820497159	-464
1781820497655	1781820497190	-465
1781820497688	1781820497223	-465
1781820497721	1781820497257	-464
1781820497754	1781820497289	-465
1781820497787	1781820497322	-465
1781820497820	1781820497361	-459
1781820497853	1781820497391	-462
1781820497886	1781820497423	-463
1781820497919	1781820497457	-462
1781820497952	1781820497487	-465
1781820497985	1781820497520	-465
1781820498018	1781820497555	-463
1781820498051	1781820497586	-465
1781820498084	1781820497621	-463
1781820498117	1781820497653	-464
1781820498150	1781820497685	-465
1781820498183	1781820497718	-465
1781820498216	1781820497751	-465
1781820498251	1781820497788	-463
1781820498284	1781820497819	-465
1781820498318	1781820497855	-463
1781820498351	1781820497888	-463
1781820498382	1781820497919	-463
1781820498418	1781820497953	-465
1781820498448	1781820497985	-463
1781820498483	1781820498020	-463
1781820498515	1781820498051	-464
1781820498546	1781820498082	-464
1781820498581	1781820498117	-464
1781820498614	1781820498151	-463
1781820498651	1781820498187	-464
1781820498680	1781820498216	-464
1781820498714	1781820498249	-465
1781820498749	1781820498283	-466
1781820498782	1781820498317	-465
1781820498815	1781820498350	-465
1781820498847	1781820498382	-465
1781820498880	1781820498415	-465
1781820498914	1781820498448	-466
1781820498947	1781820498482	-465
1781820498979	1781820498515	-464
1781820499012	1781820498547	-465
1781820499050	1781820498585	-465
1781820499082	1781820498617	-465
1781820499114	1781820498650	-464
1781820499148	1781820498687	-461
1781820499178	1781820498715	-463
1781820499217	1781820498753	-464
1781820499248	1781820498784	-464
1781820499279	1781820498818	-461
1781820499313	1781820498850	-463
1781820499339	1781820498876	-463
1781820499371	1781820498906	-465
1781820499412	1781820498948	-464
1781820499438	1781820498972	-466
1781820499470	1781820499005	-465
1781820499503	1781820499041	-462
1781820499536	1781820499076	-460
1781820499572	1781820499107	-465
1781820499602	1781820499137	-465
1781820499635	1781820499170	-465
1781820499669	1781820499204	-465
1781820499701	1781820499236	-465
1781820499734	1781820499269	-465
1781820499767	1781820499304	-463
1781820499800	1781820499335	-465
1781820499833	1781820499367	-466
1781820499866	1781820499401	-465
1781820499899	1781820499434	-465
1781820499933	1781820499468	-465
1781820499965	1781820499500	-465
1781820499998	1781820499534	-464
1781820500036	1781820499573	-463
1781820500064	1781820499599	-465
1781820500097	1781820499632	-465
1781820500130	1781820499666	-464
1781820500165	1781820499700	-465
1781820500196	1781820499731	-465
1781820500231	1781820499765	-466
1781820500263	1781820499797	-466
1781820500296	1781820499832	-464
1781820500328	1781820499863	-465
1781820500361	1781820499897	-464
1781820500395	1781820499931	-464
1781820500429	1781820499964	-465
1781820500461	1781820499996	-465
1781820500497	1781820500037	-460
1781820500528	1781820500066	-462
1781820500560	1781820500096	-464
1781820500594	1781820500131	-463
1781820500626	1781820500160	-466
1781820500661	1781820500195	-466
1781820500695	1781820500231	-464
1781820500727	1781820500263	-464
1781820500760	1781820500295	-465
1781820500798	1781820500335	-463
1781820500827	1781820500364	-463
1781820500860	1781820500397	-463
1781820500892	1781820500429	-463
1781820500926	1781820500461	-465
1781820500962	1781820500498	-464
1781820500995	1781820500531	-464
1781820501037	1781820500573	-464
1781820501060	1781820500597	-463
1781820501094	1781820500629	-465
1781820501127	1781820500662	-465
1781820501162	1781820500698	-464
1781820501192	1781820500727	-465
1781820501219	1781820500760	-459
1781820501252	1781820500790	-462
1781820501285	1781820500820	-465
1781820501318	1781820500855	-463
1781820501351	1781820500886	-465
1781820501384	1781820500919	-465
1781820501417	1781820500952	-465
1781820501453	1781820500996	-457
1781820501484	1781820501018	-466
1781820501516	1781820501055	-461
1781820501549	1781820501084	-465
1781820501582	1781820501119	-463
1781820501616	1781820501151	-465
1781820501648	1781820501183	-465
1781820501681	1781820501216	-465
1781820501714	1781820501249	-465
1781820501747	1781820501282	-465
1781820501780	1781820501314	-466
1781820501813	1781820501349	-464
1781820501847	1781820501383	-464
1781820501880	1781820501415	-465
1781820501913	1781820501448	-465
1781820501945	1781820501481	-464
1781820501978	1781820501514	-464
1781820502012	1781820501546	-466
1781820502046	1781820501583	-463
1781820502077	1781820501612	-465
1781820502111	1781820501648	-463
1781820502145	1781820501681	-464
1781820502177	1781820501712	-465
1781820502210	1781820501748	-462
1781820502243	1781820501779	-464
1781820502278	1781820501816	-462
1781820502311	1781820501849	-462
1781820502343	1781820501886	-457
1781820502375	1781820501912	-463
1781820502412	1781820501948	-464
1781820502441	1781820501978	-463
1781820502475	1781820502014	-461
1781820502509	1781820502047	-462
1781820502545	1781820502086	-459
1781820502579	1781820502121	-458
1781820502607	1781820502142	-465
1781820502642	1781820502178	-464
1781820502677	1781820502214	-463
1781820502710	1781820502246	-464
1781820502744	1781820502280	-464
1781820502776	1781820502314	-462
1781820502808	1781820502345	-463
1781820502843	1781820502378	-465
1781820502876	1781820502411	-465
1781820502910	1781820502444	-466
1781820502945	1781820502482	-463
1781820502976	1781820502513	-463
1781820503011	1781820502546	-465
1781820503042	1781820502576	-466
1781820503075	1781820502614	-461
1781820503100	1781820502637	-463
1781820503133	1781820502676	-457
1781820503166	1781820502701	-465
1781820503199	1781820502737	-462
1781820503232	1781820502772	-460
1781820503265	1781820502800	-465
1781820503298	1781820502836	-462
1781820503331	1781820502866	-465
1781820503364	1781820502899	-465
1781820503397	1781820502932	-465
1781820503430	1781820502965	-465
1781820503463	1781820502998	-465
1781820503496	1781820503032	-464
1781820503529	1781820503064	-465
1781820503562	1781820503097	-465
1781820503595	1781820503130	-465
1781820503628	1781820503163	-465
1781820503661	1781820503195	-466
1781820503694	1781820503230	-464
1781820503727	1781820503263	-464
1781820503760	1781820503295	-465
1781820503793	1781820503328	-465
1781820503826	1781820503361	-465
1781820503860	1781820503395	-465
1781820503892	1781820503427	-465
1781820503925	1781820503460	-465
1781820503958	1781820503495	-463
1781820503992	1781820503529	-463
1781820504024	1781820503559	-465
1781820504057	1781820503593	-464
1781820504092	1781820503627	-465
1781820504124	1781820503659	-465
1781820504160	1781820503695	-465
1781820504189	1781820503725	-464
1781820504222	1781820503757	-465
1781820504258	1781820503795	-463
1781820504292	1781820503827	-465
1781820504323	1781820503858	-465
1781820504355	1781820503890	-465
1781820504392	1781820503928	-464
1781820504425	1781820503963	-462
1781820504456	1781820503991	-465
1781820504489	1781820504024	-465
1781820504523	1781820504058	-465
1781820504560	1781820504094	-466
1781820504593	1781820504129	-464
1781820504625	1781820504161	-464
1781820504657	1781820504194	-463
1781820504690	1781820504226	-464
1781820504724	1781820504264	-460
1781820504757	1781820504295	-462
1781820504790	1781820504325	-465
1781820504824	1781820504361	-463
1781820504850	1781820504392	-458
1781820504888	1781820504424	-464
1781820504915	1781820504449	-466
1781820504948	1781820504483	-465
1781820504981	1781820504516	-465
1781820505014	1781820504549	-465
1781820505047	1781820504590	-457
1781820505080	1781820504615	-465
1781820505113	1781820504648	-465
